3559.98,290.86,794.33,1523.43,1066.09,2397.28,111.89,138.59,300.05,475.62,275.14,290.53,22.72,37.56,154.69,891.95,205.02,37.91,101.67,232.33,1682.67,349.17,80.83,199.01,588.43,632.64,275.1,54.7,111.19,279.58
3170.47,287.49,744.96,1372.27,844.7,2076.34,14.62,124.22,266.07,380.63,250.56,228.55,15.45,39.98,133.7,779.08,194.97,29.88,100.53,154.81,1693.96,304.16,81.89,177.85,460.43,879.08,232.74,42.58,102.55,275.49
2889.97,156.77,805.16,1403.85,819.26,1943.82,25.72,98.31,250.67,201.5,265.46,137.88,14.26,29.91,126.29,716.01,184.5,21.43,97.03,122.35,1323.32,263.2,41.52,110.14,393.45,647.45,191.02,28.38,71.7,245.28
2197.32,95.38,732.45,1295.74,620.01,1853.36,21.57,73.12,256.48,168.01,257.94,69.26,12.43,37.51,127.72,674.55,187.56,17.04,84.84,90.27,1124.53,267.95,7.66,131.04,398.47,428.54,122.45,30.11,54.36,219.5
1965.08,90.57,754.15,1358.38,902.49,1780.55,6.75,57.17,244.06,168.98,230.32,67.8,12.39,48.8,251.54,656.31,240.03,18.38,93.29,152.5,1091.5,209.56,5.38,77.46,384.05,391.06,112.67,19.92,111.76,189.38
1902.48,87.79,641.75,1438.12,671.79,1319.36,18.71,63.08,224.85,107.98,241.24,33.36,8.65,43.19,240.43,666.04,118.28,14.39,102.39,92.56,995.94,185.68,5.78,68.83,388.3,453.73,94.11,17.47,60.11,174.74
1721.07,86.53,446.35,1198.57,424.93,1382.85,24.49,85.82,207.99,106.16,235.98,35.09,6.78,45.32,130.17,687.77,188.55,10.92,100.7,45.42,1098.04,176.91,5.7,49.88,279.56,405.13,121.96,11.43,22.57,163.7
1675.04,82.17,341.32,1108.58,299.42,1326.97,8.34,49.31,229.74,128.93,214.35,32.96,6.62,36.34,17.99,621.73,136.45,7.14,83.06,36.84,1019.69,204.0,11.47,76.59,238.47,399.8,170.93,12.96,16.14,190.02
1683.99,98.18,300.78,1106.22,303.34,1284.11,8.09,57.2,242.18,106.66,221.18,42.41,8.69,41.39,11.55,533.81,312.36,8.5,97.9,41.22,1368.22,217.26,20.25,42.42,222.38,335.16,111.76,14.04,17.51,209.35
1638.87,90.37,271.29,1143.87,365.16,1224.98,8.55,69.24,233.93,29.79,307.88,45.02,9.67,39.99,11.17,518.73,238.36,11.91,109.51,47.07,1435.78,231.79,8.6,40.32,198.64,343.41,120.22,14.72,18.79,223.09
1388.46,65.52,327.48,1070.03,307.11,1156.45,6.26,70.6,236.35,72.07,360.01,42.24,9.43,49.64,10.55,475.33,229.45,9.39,92.16,26.36,1197.62,226.45,7.82,72.36,193.32,281.87,66.47,17.07,21.43,229.63
1219.38,41.03,1045.37,894.63,271.91,1053.35,2.63,90.42,183.0,80.6,318.31,37.86,16.36,59.39,12.62,521.98,159.62,10.97,87.26,35.41,932.08,196.23,7.94,203.71,169.75,286.85,22.55,8.28,15.96,100.28
1269.5,33.6,1493.24,904.39,244.62,1040.61,2.88,92.12,195.83,71.01,309.92,35.73,8.98,69.79,10.02,768.67,192.88,9.87,50.18,384.81,914.33,228.19,10.31,75.96,141.01,262.46,35.93,3.5,13.66,81.56
1319.77,25.57,1681.53,1240.29,233.12,1001.73,4.94,90.78,182.38,75.16,245.53,33.05,9.61,78.91,4.65,551.08,264.05,11.84,67.41,602.49,870.93,210.01,5.08,88.94,189.89,283.68,40.19,1.9,17.99,92.98
1301.74,12.22,1676.18,1183.62,219.12,1007.43,4.47,57.56,173.92,74.48,284.01,31.88,6.79,65.5,3.71,547.64,185.39,10.8,72.67,650.52,805.21,163.04,2.93,88.38,138.85,255.5,72.68,1.41,16.2,103.36
1377.63,94.77,1668.38,1029.94,185.16,862.45,4.63,57.84,174.53,87.91,223.2,19.5,4.2,47.07,5.12,561.37,112.82,5.33,64.36,600.12,793.7,171.76,4.22,80.74,120.04,213.06,103.94,0.3,16.34,71.5
1644.84,15.39,1659.41,1099.64,201.18,763.38,4.93,65.56,155.43,89.02,296.58,23.21,8.22,40.53,8.18,480.42,114.51,5.68,44.96,285.52,781.22,212.47,3.95,115.77,90.21,188.03,75.9,0.65,23.38,66.62
1589.06,11.36,1640.55,982.72,227.91,787.45,4.39,71.07,167.58,85.11,262.3,17.15,11.15,28.34,14.47,466.14,142.8,5.72,40.51,288.93,830.99,315.32,6.12,78.67,105.21,184.32,28.15,2.72,7.55,68.53
1671.76,10.74,1633.65,966.21,243.24,849.38,2.21,72.3,159.3,81.68,206.47,9.34,7.3,33.06,13.72,449.91,61.5,2.75,72.66,53.49,808.38,323.39,3.41,74.04,109.3,162.3,43.16,1.46,3.53,55.38
1737.48,11.37,1604.98,728.44,232.31,888.06,2.01,59.61,166.77,77.23,188.88,9.54,1.58,22.3,2.11,424.6,65.79,2.06,65.67,6.62,952.45,329.86,2.28,59.26,168.65,147.53,37.6,1.67,9.46,49.3
1830.46,9.16,1590.11,715.32,226.92,869.11,2.63,76.07,155.04,76.82,147.66,9.3,1.34,17.32,1.88,432.75,63.55,1.17,56.58,6.76,975.16,335.76,1.23,21.4,151.78,167.46,38.99,0.7,5.2,50.64
1700.2,6.6,1604.26,705.59,219.49,855.86,2.44,59.57,176.29,71.76,139.64,9.01,3.55,15.95,0.61,419.14,60.26,2.27,68.73,8.79,703.77,371.14,1.44,30.3,159.24,176.5,46.58,0.03,3.33,40.19
1552.29,8.58,1591.31,679.15,194.56,861.49,2.27,71.6,174.69,77.34,129.99,8.01,3.9,13.99,0.83,385.08,52.3,2.37,49.42,11.27,753.62,385.4,1.45,29.76,160.35,184.9,66.09,0.52,5.1,46.5
1414.55,7.11,1589.92,640.23,181.75,770.1,2.08,57.61,173.51,77.92,118.98,7.84,1.29,10.98,0.68,348.92,68.85,0.91,48.71,28.16,755.48,382.99,0.91,35.52,177.94,149.41,116.81,2.62,6.76,53.13
1418.13,9.36,1561.2,784.71,245.84,775.12,2.78,65.22,198.14,50.11,125.37,9.38,1.59,9.97,0.35,373.38,122.11,2.28,49.1,107.57,720.89,326.02,2.79,21.53,144.41,142.71,69.56,0.96,9.84,45.34
1069.58,7.79,1574.8,723.35,169.45,953.41,2.4,63.1,194.33,46.48,117.8,7.67,1.22,4.17,0.16,328.9,35.97,2.54,58.62,77.16,729.7,302.75,15.31,23.34,167.17,140.38,42.8,0.09,7.91,39.64
1033.04,6.66,1574.88,743.13,152.15,804.79,0.45,56.82,197.56,42.54,112.92,5.34,1.11,3.73,0.08,321.4,36.56,2.19,44.59,11.24,603.06,260.61,0.54,21.94,117.44,128.31,81.46,0.03,7.55,39.14
962.27,6.59,1579.79,818.65,201.23,767.41,0.15,58.66,181.54,39.02,117.6,3.23,1.07,2.88,0.47,351.8,36.8,1.53,37.17,9.69,577.66,234.66,0.92,19.74,141.79,152.53,42.86,0.04,6.02,45.51
958.19,6.9,1603.64,793.17,154.85,717.15,0.1,56.6,191.13,40.25,118.0,3.59,1.57,4.5,0.25,324.81,30.94,3.01,156.84,15.84,583.67,255.4,1.03,5.11,243.37,108.44,76.6,0.2,4.98,39.94
877.26,6.88,1560.46,808.83,171.41,691.44,0.91,69.25,190.49,38.22,115.36,5.04,1.14,4.84,0.45,347.36,34.64,1.25,365.33,7.56,530.32,253.12,0.39,7.23,208.01,129.87,19.73,0.33,5.75,39.34
876.9,5.94,1543.75,861.57,143.82,646.16,0.23,59.33,215.36,42.06,117.28,6.76,1.01,3.98,0.4,344.54,31.57,0.92,375.75,5.31,417.57,245.73,7.97,9.04,229.05,139.65,25.61,0.02,1.77,36.55
889.11,6.19,1566.11,787.31,143.43,669.33,1.12,67.56,211.71,39.57,130.45,6.01,1.05,2.55,0.43,371.87,31.36,1.59,37.27,6.19,332.2,257.8,19.23,9.93,200.61,128.75,21.08,0.02,1.94,32.66
1011.0,4.21,1560.53,699.97,166.68,664.23,0.81,73.06,193.62,38.51,108.42,2.83,0.79,6.33,0.32,479.93,38.69,1.88,32.6,9.22,324.31,254.55,0.27,11.27,213.36,167.93,18.87,0.01,2.27,33.14
973.02,4.37,1581.07,766.98,178.84,688.21,0.21,56.48,193.27,35.28,120.62,5.86,1.0,3.12,0.32,469.06,31.83,0.24,31.29,3.02,352.44,246.62,0.13,12.63,220.1,154.41,18.62,0.02,1.29,35.77
949.24,4.89,1549.65,897.37,201.06,687.07,0.15,58.28,201.52,38.39,119.09,7.25,1.4,2.33,0.2,481.36,40.29,0.62,34.19,4.08,459.85,254.9,1.39,7.42,226.05,158.85,23.79,0.02,2.26,33.16
849.21,9.85,1562.83,749.18,201.63,633.6,0.24,56.06,195.04,37.23,133.61,6.58,1.45,3.21,0.45,478.76,39.15,2.0,47.22,4.11,436.54,233.64,1.68,5.27,139.12,161.88,30.33,0.01,0.88,11.12
820.99,8.28,1594.32,751.9,102.11,662.03,0.24,56.06,182.06,38.09,133.24,5.56,1.04,3.61,0.38,466.14,42.13,1.03,28.93,3.78,396.35,239.45,2.59,6.92,125.66,145.58,37.16,0.01,0.94,4.06
873.68,3.94,1525.94,821.11,111.36,639.34,0.22,56.03,184.74,35.21,131.11,6.9,0.62,2.98,0.3,456.96,44.19,0.19,62.27,1.3,360.4,230.04,1.44,13.2,122.68,149.71,36.09,0.01,0.15,3.11
729.91,3.87,1575.22,777.58,66.72,642.26,0.15,56.8,195.47,34.25,114.66,4.92,0.73,3.28,0.66,438.68,44.61,0.17,36.47,1.97,351.96,262.02,1.71,15.83,126.1,195.67,23.27,0.57,0.2,14.45
610.4,3.81,1538.68,693.49,89.67,587.39,0.1,58.34,184.74,35.19,102.95,2.15,0.69,3.94,0.45,441.05,42.19,0.25,33.96,7.46,333.39,330.48,9.26,11.95,119.8,204.9,23.89,0.1,0.4,41.79
653.45,3.37,1556.44,587.79,142.17,591.97,0.03,22.7,183.83,35.66,96.7,0.62,0.85,3.38,0.36,413.3,36.67,0.17,34.74,4.98,283.6,335.66,1.3,4.23,125.02,161.41,22.86,0.04,0.31,38.8
695.1,3.49,1516.95,577.91,111.39,596.48,0.02,0.48,182.13,32.41,99.29,0.27,0.76,10.53,0.9,406.41,39.39,0.17,37.38,6.06,256.33,283.56,9.84,0.78,111.03,198.19,25.32,0.03,0.29,29.61
656.65,3.3,1534.54,739.6,69.65,588.97,0.07,0.52,172.75,3.65,94.08,0.27,0.87,5.93,0.79,345.69,43.38,0.13,38.6,2.96,219.29,238.93,9.03,2.4,116.02,159.63,29.11,0.03,0.24,26.57
728.88,3.8,1534.65,518.57,157.23,636.26,0.06,1.54,145.81,3.78,102.95,0.44,0.68,4.59,1.03,281.88,35.68,0.36,39.81,1.64,259.56,203.57,47.42,0.56,129.14,176.02,27.45,0.01,0.18,20.3
701.06,4.15,1500.75,504.31,138.72,546.4,0.05,3.39,140.34,3.64,119.32,0.59,0.99,2.18,0.96,257.88,32.02,0.14,44.84,1.65,314.26,171.63,10.44,0.83,149.48,207.08,26.1,0.03,0.14,22.42
676.61,4.39,1497.59,507.41,145.81,557.39,0.04,2.13,134.87,2.7,147.29,0.21,0.66,1.47,0.82,293.36,33.38,0.22,45.62,1.9,366.04,161.41,0.16,2.23,151.03,197.77,26.18,0.03,0.18,21.71
713.33,4.8,1489.33,536.54,159.5,537.94,0.04,0.61,119.17,2.45,186.41,0.34,0.09,1.76,1.03,281.06,32.92,0.67,50.72,1.86,313.11,142.05,0.07,7.39,121.22,225.76,24.34,0.03,0.15,24.93
746.16,4.36,1525.58,434.87,143.54,483.25,0.04,0.48,123.17,2.57,172.36,0.56,0.06,1.27,0.75,281.43,31.2,0.22,35.72,2.02,285.64,124.86,0.37,4.19,276.12,232.62,24.0,0.02,0.15,26.2
509.01,3.76,1302.39,357.73,146.49,416.2,0.02,0.35,110.87,4.32,135.32,0.17,0.07,1.36,0.95,246.07,21.33,0.1,46.11,2.15,285.37,84.14,0.15,4.04,143.99,189.37,23.73,0.02,0.17,26.84
479.28,8.0,1407.02,365.65,145.37,422.07,0.03,2.52,107.73,2.83,119.62,0.36,0.06,1.68,0.6,244.18,33.29,0.1,47.54,1.49,294.56,87.9,0.19,1.7,115.85,216.87,29.76,0.04,0.18,24.5
492.55,3.65,1414.88,390.82,142.58,426.4,0.04,0.86,94.58,2.41,128.54,0.09,0.06,1.59,1.01,263.07,31.27,0.09,48.27,9.88,296.65,109.69,0.16,7.28,118.02,201.71,30.34,0.03,0.49,26.62
451.05,3.54,1478.12,427.65,118.16,413.23,0.04,2.52,61.85,2.55,125.73,0.57,0.07,1.8,0.5,210.03,22.79,0.13,23.78,2.33,281.9,129.06,0.17,8.94,110.71,112.61,30.85,0.03,0.19,27.18
684.01,3.48,1434.16,550.88,129.99,415.27,0.03,0.78,53.17,2.71,128.59,0.13,0.05,1.65,0.59,199.5,24.08,0.1,21.09,2.51,304.82,107.17,0.14,1.89,109.65,81.38,29.86,0.79,0.2,25.11
564.45,3.58,1450.51,389.36,111.46,404.49,0.06,2.68,51.51,2.54,119.3,0.93,0.05,1.48,0.86,290.81,26.73,0.11,23.53,1.34,279.75,99.89,0.18,3.96,111.02,76.11,31.02,0.02,0.13,26.64
480.2,3.6,1458.44,333.56,119.64,411.98,0.04,1.05,53.73,2.28,127.81,0.14,0.07,2.11,0.79,207.18,21.31,0.12,31.47,2.0,275.63,98.35,0.29,4.92,134.06,79.29,29.99,0.03,0.17,26.54
488.8,4.86,1455.66,251.47,122.5,393.81,0.03,2.02,51.22,2.04,149.91,0.24,0.05,3.62,0.36,232.53,21.46,0.09,23.04,2.33,256.98,96.75,0.37,3.76,118.51,84.92,20.02,0.03,0.17,28.07
456.86,3.64,1453.39,270.33,130.19,404.15,0.04,0.82,51.1,1.85,122.48,0.34,0.05,2.82,0.44,216.0,23.42,0.22,33.4,1.57,256.63,98.69,0.32,3.32,106.43,75.45,10.82,0.02,0.14,26.46
446.14,3.72,1466.84,265.93,100.4,391.52,0.03,4.64,48.01,1.78,125.35,0.41,0.11,2.64,0.32,218.04,24.31,1.15,29.77,3.12,279.77,97.62,0.27,0.94,98.32,72.23,12.54,0.01,0.17,25.0
450.87,3.87,1492.36,323.05,109.05,400.22,0.06,1.59,50.41,1.59,133.2,0.12,0.12,3.06,1.21,205.36,24.77,1.51,34.23,42.37,267.62,104.57,0.46,4.48,100.84,75.54,11.55,0.04,0.33,25.94
469.8,4.14,1487.98,304.24,96.09,409.4,0.02,1.66,51.7,1.92,135.19,0.34,0.06,3.04,0.33,175.47,25.78,0.22,23.34,2.09,315.62,93.79,0.51,6.65,109.68,74.45,11.04,0.03,3.25,27.26
686.64,3.94,1408.94,336.49,118.65,404.52,0.03,0.49,60.84,1.54,144.17,0.22,0.06,2.94,0.42,167.42,24.64,0.09,165.99,10.09,353.39,99.12,0.45,10.08,115.22,81.19,10.03,0.02,0.56,26.29
717.18,6.44,1522.71,351.34,133.44,393.03,0.02,1.98,55.84,1.89,128.56,0.04,0.07,2.98,0.43,162.72,17.09,0.38,101.18,11.59,317.73,101.5,0.5,4.47,127.75,73.21,11.5,0.02,0.76,26.62
397.43,3.98,1477.51,294.87,149.15,385.75,0.03,1.58,45.72,2.12,139.46,0.03,0.06,0.64,0.18,299.74,17.07,0.1,71.88,2.43,369.37,77.28,0.28,2.65,117.26,65.6,13.07,0.01,0.17,24.73
357.26,3.83,1517.25,282.78,147.59,404.81,0.04,2.06,35.9,1.63,135.57,0.05,0.05,0.1,0.13,162.78,17.8,0.12,56.87,4.41,358.26,75.19,0.06,2.07,129.44,62.84,12.18,0.07,0.22,26.38
386.66,3.93,1507.32,261.32,163.44,397.2,0.03,0.69,36.18,1.68,130.66,0.04,0.05,0.38,0.3,164.69,17.07,0.75,34.69,1.31,247.25,85.29,0.01,3.32,139.3,70.91,13.49,0.12,0.16,26.27
358.05,3.76,1506.03,235.52,132.84,384.29,0.06,0.25,21.37,1.43,128.3,0.05,0.05,1.42,0.2,166.77,16.46,0.11,19.79,1.07,223.97,94.19,0.04,2.89,124.43,75.04,11.24,0.22,0.14,28.02
385.67,3.67,1500.67,234.6,187.27,369.67,0.02,0.71,12.69,1.77,133.64,0.04,0.05,2.52,0.25,189.12,18.58,0.09,6.64,2.06,215.65,70.16,0.19,1.53,59.45,43.55,12.64,0.02,0.2,25.8
369.27,3.82,1530.36,236.92,155.29,383.45,0.01,0.18,12.43,2.02,130.75,0.02,0.05,0.49,0.08,178.44,17.95,0.1,8.38,1.39,239.74,76.2,0.02,6.59,55.55,37.74,12.5,0.04,0.13,25.82
383.64,3.81,1497.49,258.82,156.01,374.04,0.01,0.9,11.83,1.67,126.59,0.03,0.05,0.32,0.1,180.76,18.83,0.09,18.91,7.08,216.77,80.69,0.01,5.82,61.92,20.6,11.49,0.03,0.15,26.98
391.34,4.03,1516.97,248.36,157.38,363.8,0.03,0.13,9.69,1.29,128.44,0.05,0.05,0.17,0.45,179.84,16.61,0.11,13.05,1.21,349.69,61.8,0.03,7.96,59.53,18.77,11.99,0.02,0.16,26.12
337.88,5.56,1504.98,276.43,153.47,371.28,0.04,2.74,10.15,1.27,130.6,0.06,0.06,0.06,0.49,180.24,20.01,0.29,5.51,2.61,223.65,67.81,0.01,1.53,60.68,19.17,5.99,0.02,1.03,26.18
218.32,7.08,1499.63,282.46,112.64,374.04,0.04,1.91,18.53,0.95,126.28,0.03,0.05,0.14,0.75,179.7,21.18,0.1,5.34,1.75,143.92,95.3,0.07,1.5,58.61,29.87,3.47,0.02,4.4,27.28
301.2,7.23,1523.05,295.69,102.72,378.9,0.53,3.02,15.69,1.17,130.36,0.04,0.09,0.32,1.01,200.14,17.51,0.76,148.52,16.8,172.08,50.64,0.01,7.12,70.72,21.48,4.63,0.04,2.26,29.23
358.64,10.2,1507.7,314.9,78.08,394.96,0.38,2.42,16.93,1.67,133.78,0.05,0.14,0.47,0.67,194.89,122.14,3.25,178.9,16.76,217.61,56.34,0.38,4.75,61.28,22.89,8.72,0.04,1.89,28.76
383.87,7.4,1572.03,326.0,113.32,518.32,0.18,1.04,17.76,1.44,131.75,0.07,0.07,0.46,0.65,224.01,17.14,0.34,206.66,1.59,291.68,51.36,0.03,4.14,32.08,18.93,19.07,0.03,0.13,33.9
346.04,17.11,1596.74,214.76,103.61,433.88,0.29,2.27,16.96,0.97,130.34,0.05,0.09,0.37,0.42,208.45,15.42,0.73,256.78,28.8,209.34,60.45,0.07,2.1,41.23,22.53,18.14,0.04,1.52,14.12
331.87,8.17,1577.49,235.34,84.09,376.17,0.73,0.94,14.49,1.2,130.41,0.04,0.06,0.15,0.86,183.02,15.5,0.25,50.17,0.8,214.88,63.09,0.04,5.83,31.01,24.15,16.45,0.02,0.81,6.42
412.04,5.2,1607.7,275.66,149.9,394.81,0.03,1.16,11.36,1.26,131.85,0.03,0.09,0.07,0.32,191.25,10.26,1.35,4.87,10.62,358.19,72.16,0.07,9.27,40.04,18.86,18.65,0.02,2.29,5.79
312.64,3.86,1618.35,250.2,454.55,343.08,0.03,3.15,14.04,1.06,134.92,0.04,0.09,0.35,0.38,187.3,2.04,0.51,13.89,15.15,359.93,45.58,0.02,15.47,62.7,23.79,16.11,0.03,0.62,14.47
230.89,4.58,1598.77,238.89,214.98,358.67,0.02,0.16,14.19,1.57,137.02,0.03,0.09,0.72,0.37,263.32,1.29,0.61,6.74,13.94,434.54,49.38,0.23,17.88,143.26,20.89,18.47,0.01,0.39,25.03
261.35,5.71,1638.51,239.61,141.68,354.53,0.02,2.31,15.98,1.37,130.72,0.06,0.06,0.41,0.42,319.17,3.07,0.09,8.67,11.97,367.75,50.55,0.03,18.3,114.3,21.23,15.18,0.01,0.28,28.23
