31.04,0.27,48.17,24.98,9.32,25.36,0.0,0.04,6.99,0.15,10.58,0.02,0.0,0.12,0.06,15.03,2.01,0.05,3.07,0.12,16.43,8.28,0.0,0.45,7.49,12.46,1.49,0.0,0.0,1.55
31.46,0.27,48.04,21.65,8.55,23.16,0.0,0.02,7.36,0.17,9.87,0.03,0.0,0.09,0.05,14.91,1.89,0.02,2.29,0.12,15.09,7.37,0.03,0.23,14.6,12.72,1.57,0.0,0.0,1.66
24.03,0.26,44.56,18.4,8.55,20.92,0.0,0.03,6.47,0.28,7.74,0.0,0.0,0.09,0.05,13.61,1.4,0.0,2.87,0.16,15.15,5.28,0.0,0.25,8.2,10.68,1.54,0.0,0.0,1.74
23.3,0.53,46.08,18.9,8.52,21.04,0.0,0.15,6.28,0.17,7.12,0.03,0.0,0.1,0.04,13.37,2.13,0.0,3.03,0.13,15.84,5.36,0.0,0.13,6.74,12.01,1.9,0.0,0.0,1.56
23.33,0.24,46.63,20.05,8.08,21.13,0.0,0.07,5.52,0.16,7.58,0.0,0.0,0.1,0.06,14.3,1.98,0.0,2.81,0.54,15.55,6.62,0.0,0.46,6.99,11.31,1.94,0.0,0.02,1.61
22.15,0.2,47.15,21.15,7.07,20.57,0.0,0.15,3.68,0.18,7.4,0.04,0.0,0.12,0.04,11.43,1.44,0.0,1.52,0.15,15.23,7.56,0.0,0.56,6.54,6.79,2.02,0.0,0.0,1.72
29.81,0.21,46.66,25.42,7.61,20.45,0.0,0.07,3.35,0.16,7.63,0.01,0.0,0.1,0.04,11.33,1.53,0.0,1.35,0.18,16.13,6.26,0.0,0.13,6.56,4.92,1.86,0.05,0.0,1.6
25.98,0.2,46.64,19.47,6.64,20.34,0.0,0.12,3.14,0.15,6.91,0.05,0.0,0.09,0.05,15.17,1.72,0.0,1.48,0.07,14.95,5.95,0.0,0.24,6.72,4.68,2.0,0.0,0.0,1.66
23.34,0.24,47.01,17.26,7.19,20.46,0.0,0.06,3.3,0.15,7.45,0.0,0.0,0.13,0.04,11.71,1.3,0.0,1.91,0.13,14.75,5.92,0.02,0.31,7.83,4.83,1.91,0.0,0.0,1.68
23.31,0.31,46.91,13.68,7.39,19.95,0.0,0.14,3.12,0.15,8.53,0.01,0.0,0.24,0.03,12.73,1.33,0.0,1.45,0.14,14.03,5.79,0.02,0.24,6.95,5.1,1.24,0.0,0.0,1.75
22.12,0.24,46.55,14.59,7.61,20.08,0.0,0.07,3.16,0.1,7.22,0.02,0.0,0.2,0.02,12.0,1.45,0.01,2.09,0.11,13.95,5.99,0.02,0.21,6.33,4.51,0.68,0.0,0.0,1.63
21.83,0.24,46.96,14.57,6.1,19.86,0.0,0.31,3.08,0.12,7.34,0.02,0.0,0.14,0.02,12.05,1.57,0.09,1.95,0.33,14.78,5.91,0.02,0.07,5.92,4.35,0.87,0.0,0.0,1.57
21.92,0.22,47.4,16.86,6.38,20.36,0.0,0.09,3.14,0.1,7.88,0.0,0.0,0.21,0.07,11.66,1.53,0.09,2.12,2.43,14.47,6.35,0.03,0.3,5.97,4.64,0.71,0.0,0.03,1.65
22.77,0.25,47.44,16.0,5.72,20.52,0.0,0.1,3.22,0.13,7.95,0.03,0.0,0.19,0.02,10.11,1.62,0.02,1.82,0.14,16.77,5.61,0.03,0.39,6.61,4.58,0.73,0.0,0.19,1.69
30.13,0.25,46.68,17.71,7.12,20.41,0.0,0.03,3.72,0.11,8.35,0.02,0.0,0.17,0.02,9.69,1.49,0.0,9.35,0.66,18.15,6.03,0.03,0.59,6.86,4.86,0.65,0.0,0.04,1.63
30.21,0.37,48.41,18.21,7.87,19.83,0.0,0.14,3.43,0.13,7.64,0.0,0.0,0.22,0.02,9.59,1.09,0.02,5.93,0.7,16.72,6.11,0.02,0.28,7.38,4.49,0.74,0.0,0.05,1.65
19.68,0.27,47.14,15.55,8.64,19.59,0.0,0.11,2.8,0.12,8.07,0.0,0.0,0.04,0.0,15.55,1.06,0.0,4.35,0.15,18.76,4.59,0.01,0.16,7.0,4.07,0.86,0.0,0.0,1.59
18.52,0.21,47.94,15.32,8.65,20.43,0.0,0.12,2.21,0.11,7.93,0.0,0.0,0.0,0.0,9.34,1.15,0.0,3.41,0.28,18.09,4.49,0.0,0.14,7.51,3.91,0.82,0.0,0.02,1.64
19.27,0.24,47.66,14.29,9.32,19.8,0.0,0.04,2.22,0.12,7.67,0.0,0.0,0.03,0.01,9.43,1.08,0.04,2.12,0.09,13.62,5.17,0.0,0.2,8.08,4.45,0.83,0.0,0.0,1.69
18.52,0.21,47.33,12.93,7.79,19.26,0.0,0.02,1.32,0.11,7.48,0.0,0.0,0.11,0.0,9.56,1.1,0.0,1.22,0.07,12.4,5.66,0.0,0.18,7.24,4.46,0.72,0.02,0.0,1.75
19.46,0.25,47.84,12.69,10.38,18.73,0.0,0.04,0.84,0.12,7.77,0.0,0.0,0.18,0.02,10.75,1.17,0.0,0.46,0.13,11.95,4.3,0.0,0.12,3.64,2.7,0.8,0.0,0.0,1.6
18.78,0.21,47.92,13.25,9.1,19.41,0.0,0.01,0.82,0.13,7.56,0.0,0.0,0.02,0.0,10.04,1.11,0.0,0.53,0.13,13.16,4.63,0.0,0.41,3.61,2.34,0.78,0.0,0.0,1.64
19.44,0.23,47.47,14.12,9.05,19.06,0.0,0.05,0.72,0.11,7.42,0.0,0.0,0.02,0.0,10.26,1.14,0.0,1.13,0.43,12.44,4.81,0.0,0.4,3.76,1.33,0.71,0.0,0.0,1.63
19.28,0.26,47.79,13.62,8.99,18.19,0.0,0.03,0.61,0.1,7.67,0.0,0.0,0.0,0.03,10.14,1.04,0.0,0.79,0.08,17.8,3.84,0.0,0.43,3.72,1.18,0.74,0.0,0.0,1.68
17.17,0.34,47.0,14.74,8.76,18.72,0.0,0.18,0.65,0.08,7.81,0.0,0.0,0.0,0.03,10.2,1.26,0.02,0.37,0.17,12.12,4.27,0.0,0.09,3.73,1.29,0.36,0.0,0.1,1.65
12.41,0.43,47.18,14.94,6.63,19.04,0.01,0.13,1.19,0.07,7.48,0.0,0.0,0.0,0.06,10.24,1.36,0.0,0.81,0.17,8.39,5.6,0.0,0.14,3.64,1.86,0.23,0.0,0.28,1.66
16.07,0.5,48.03,15.61,6.15,19.17,0.03,0.19,1.01,0.09,7.62,0.0,0.0,0.02,0.05,11.26,1.46,0.05,8.7,1.09,10.03,3.14,0.0,0.47,4.31,1.36,0.29,0.0,0.14,1.8
18.37,0.65,47.34,16.71,4.96,20.27,0.02,0.14,1.1,0.12,7.83,0.0,0.0,0.03,0.05,11.18,6.78,0.19,10.28,1.03,12.26,3.42,0.02,0.31,3.65,1.43,0.59,0.0,0.1,1.86
19.28,0.47,48.72,16.89,6.62,24.38,0.0,0.07,1.1,0.1,7.61,0.0,0.0,0.03,0.05,12.36,1.05,0.02,11.71,0.17,15.3,3.21,0.0,0.26,2.02,1.2,1.24,0.0,0.0,2.1
17.65,1.09,48.79,11.83,6.1,21.18,0.03,0.14,1.06,0.05,7.73,0.0,0.0,0.02,0.03,11.49,0.96,0.04,13.14,1.71,11.63,3.61,0.0,0.17,2.4,1.36,1.14,0.0,0.08,0.9
17.69,0.53,48.27,12.72,5.24,19.02,0.04,0.07,0.91,0.08,7.62,0.0,0.0,0.0,0.06,10.36,0.97,0.02,2.93,0.09,12.28,3.88,0.0,0.36,1.96,1.49,1.05,0.0,0.05,0.41
20.39,0.3,49.38,14.7,9.33,19.72,0.0,0.09,0.7,0.07,7.84,0.0,0.0,0.0,0.03,10.61,0.6,0.08,0.34,0.64,18.34,4.18,0.0,0.6,2.65,1.26,1.16,0.0,0.15,0.39
16.18,0.24,49.66,13.58,21.89,17.65,0.0,0.18,0.83,0.06,8.04,0.0,0.0,0.02,0.03,10.72,0.11,0.04,0.82,0.97,18.6,2.87,0.0,1.01,4.14,1.46,1.04,0.0,0.03,0.95
12.83,0.3,48.65,13.17,11.88,18.15,0.0,0.01,0.91,0.1,7.98,0.0,0.0,0.04,0.02,14.6,0.09,0.03,0.43,0.88,21.31,3.14,0.01,1.11,8.22,1.28,1.25,0.0,0.02,1.6
14.33,0.32,49.86,13.23,8.15,18.21,0.0,0.16,1.02,0.08,7.76,0.0,0.0,0.02,0.03,16.34,0.18,0.0,0.6,0.79,17.92,3.15,0.0,1.18,6.8,1.32,0.93,0.0,0.02,1.85
13.57,0.27,49.12,15.11,6.36,17.59,0.0,0.09,0.89,0.17,7.89,0.0,0.0,0.03,0.02,14.29,0.28,0.0,0.75,1.3,7.58,3.25,0.0,1.08,5.86,2.03,1.11,0.0,0.04,1.81
12.9,0.24,49.04,13.82,5.91,16.73,0.0,0.05,0.98,0.11,7.83,0.0,0.01,0.03,0.03,9.93,0.16,0.04,0.45,0.85,9.45,2.76,0.0,0.99,6.63,1.89,0.99,0.0,0.03,1.83
13.59,0.22,48.28,16.12,6.85,17.32,0.0,0.02,0.72,0.08,8.06,0.0,0.03,0.0,0.03,10.4,0.13,0.14,0.52,0.16,8.53,2.67,0.0,2.1,6.24,1.84,0.95,0.0,0.0,1.86
14.02,0.24,48.53,23.88,6.54,17.5,0.0,0.01,0.73,0.1,7.55,0.0,0.0,0.0,0.02,9.14,0.09,0.02,0.71,0.13,10.18,2.51,0.02,1.81,6.19,2.81,1.07,0.0,0.0,1.85
12.3,0.25,47.97,30.85,5.47,16.4,0.0,0.0,0.78,0.09,7.85,0.0,0.0,0.0,0.02,8.05,0.09,0.16,2.39,0.12,12.68,3.32,0.01,2.15,7.33,2.64,0.99,0.0,0.0,1.84
13.29,0.28,51.7,30.54,6.38,17.98,0.0,0.0,0.64,0.13,7.79,0.0,0.0,0.04,0.03,8.92,0.17,0.22,0.54,0.11,11.16,3.47,0.07,2.83,8.92,1.66,1.05,0.0,0.0,1.96
12.79,0.33,50.27,33.04,6.06,19.2,0.0,0.01,0.17,0.12,9.02,0.0,0.0,0.0,0.03,9.36,0.12,2.08,0.59,0.11,11.59,3.08,0.08,2.26,9.58,2.0,1.0,0.0,0.0,1.93
15.94,0.63,48.31,38.85,7.59,20.62,0.0,0.1,0.75,0.13,8.13,0.0,0.0,0.03,0.0,9.36,0.47,0.05,0.61,0.1,15.79,3.27,0.11,1.92,8.56,1.71,1.0,0.0,0.0,1.95
17.02,0.39,49.82,33.04,6.9,20.47,0.0,0.2,0.49,0.12,9.35,0.0,0.0,0.02,0.02,9.27,0.49,0.05,0.5,0.12,21.53,3.03,0.13,3.53,9.36,1.93,1.08,0.0,0.0,1.97
21.32,0.37,52.79,32.13,6.88,21.15,0.0,0.06,0.26,0.12,9.44,0.12,0.02,0.04,0.02,11.24,0.35,0.07,1.14,0.17,23.59,3.18,0.05,4.11,9.62,2.92,1.47,0.0,0.01,1.89
24.25,0.39,53.72,32.25,6.56,21.65,0.04,0.03,0.33,0.11,9.53,1.97,0.0,0.03,0.0,15.0,1.9,0.31,0.98,0.28,23.89,4.65,0.05,4.86,7.58,2.66,2.42,0.0,0.02,1.95
26.52,0.4,54.61,35.64,4.36,21.92,0.05,0.06,0.45,0.14,10.23,3.49,0.01,0.04,0.02,20.04,3.18,0.07,2.41,0.25,30.12,4.09,0.08,5.93,11.09,3.27,3.18,0.0,0.03,3.15
29.11,0.34,53.74,39.1,2.02,23.07,0.02,0.21,0.66,0.15,9.24,2.47,0.06,0.02,0.02,12.67,2.51,0.1,2.16,0.55,30.33,5.1,0.15,6.24,14.69,3.21,2.94,0.0,0.05,5.04
28.42,0.33,51.9,45.93,1.49,23.83,0.03,0.04,0.75,0.19,9.65,2.41,0.0,0.07,0.04,12.78,2.81,0.11,1.68,5.28,29.58,4.87,0.07,6.82,13.41,3.63,3.11,0.02,0.05,5.33
31.32,0.4,53.73,48.64,3.83,26.52,0.03,0.09,1.51,0.31,9.14,1.73,0.0,0.12,0.21,14.79,4.33,0.06,1.14,1.15,34.83,6.16,0.07,6.95,11.71,4.5,3.58,0.0,0.08,5.25
39.08,0.47,53.31,47.59,9.76,28.85,0.03,0.31,1.83,1.52,11.35,1.69,0.0,0.75,0.33,13.69,3.59,0.15,2.19,0.82,38.72,7.37,0.13,5.9,10.48,5.8,2.73,0.07,0.05,4.88
